"","region","year","pmwar","partyid","likelyvote","pmtherm","perception_economy","birthyr","education","marital_status","income","race","gender","white","female","age","low_attention","married","partstrength","besid","region_cas","population","income_pc","unemploy_rate","pctwhite","weights"
"1997",2,2005,3,1,10,8,3,48,6,1,13,1,1,1,0,58,0,1,1,692,1,4172179,12527,4.1,0.93485445,NA
"1998",2,2005,5,10,3,0,3,34,NA,1,3,1,1,1,0,72,0,1,0,524,1,4172179,12527,4.1,0.93485445,NA
"1999",2,2005,5,NA,10,0,2,50,2,1,13,1,1,1,0,56,0,1,NA,1281,1,4172179,12527,4.1,0.93485445,NA
"2000",2,2005,3,NA,5,4,4,72,NA,2,2,2,1,0,0,34,1,0,NA,5288,1,4172179,12527,4.1,0.93485445,NA
"2001",2,2005,3,1,8,8,4,68,6,4,5,1,1,1,0,38,0,0,0,5829,1,4172179,12527,4.1,0.93485445,NA
"2002",2,2005,2,NA,10,10,3,48,16,4,NA,1,1,1,0,58,0,0,NA,1078,1,4172179,12527,4.1,0.93485445,NA
"2003",2,2005,2,1,10,7,3,70,10,1,8,1,2,1,1,36,0,1,0,2456,1,4172179,12527,4.1,0.93485445,NA
"2004",2,2005,2,1,9,9,4,60,2,6,5,1,2,1,1,46,1,0,0,2671,1,4172179,12527,4.1,0.93485445,NA
"2005",2,2005,5,NA,10,2,3,65,1,1,10,5,2,0,1,41,1,1,NA,5629,1,4172179,12527,4.1,0.93485445,NA
"2006",2,2005,5,10,10,3,4,43,6,2,2,1,1,1,0,63,0,0,0,1620,1,4172179,12527,4.1,0.93485445,NA
"2007",2,2005,NA,10,0,NA,2,48,10,1,NA,1,2,1,1,58,1,1,NA,5617,1,4172179,12527,4.1,0.93485445,NA
"2008",2,2005,4,NA,10,7,3,43,7,5,NA,1,2,1,1,63,0,0,NA,846,1,4172179,12527,4.1,0.93485445,NA
"2009",2,2005,5,2,10,0,1,61,1,1,13,1,1,1,0,45,0,1,0,5353,1,4172179,12527,4.1,0.93485445,NA
"2010",2,2005,2,3,9,2,2,48,6,1,8,1,1,1,0,58,0,1,0,1594,1,4172179,12527,4.1,0.93485445,NA
"2011",2,2005,4,1,7,7,3,72,14,1,4,1,1,1,0,34,1,1,0,3559,1,4172179,12527,4.1,0.93485445,NA
"2012",2,2005,5,NA,10,3,3,50,6,1,6,1,1,1,0,56,0,1,NA,2793,1,4172179,12527,4.1,0.93485445,NA
"2013",2,2005,3,2,10,4,3,55,NA,1,5,1,2,1,1,51,1,1,0,3354,1,4172179,12527,4.1,0.93485445,NA
"2014",2,2005,2,NA,10,8,3,47,2,1,6,1,1,1,0,59,0,1,NA,719,1,4172179,12527,4.1,0.93485445,NA
"2015",2,2005,2,3,10,7,3,73,12,2,3,1,2,1,1,33,0,0,0,2913,1,4172179,12527,4.1,0.93485445,NA
"2016",2,2005,4,NA,4,4,2,70,1,6,5,1,2,1,1,36,0,0,NA,1899,1,4172179,12527,4.1,0.93485445,NA
"2017",2,2005,3,3,10,8,3,66,10,6,5,1,1,1,0,40,0,0,0,4068,1,4172179,12527,4.1,0.93485445,NA
"2018",2,2005,4,NA,8,5,NA,87,10,6,NA,1,2,1,1,19,NA,0,NA,4677,1,4172179,12527,4.1,0.93485445,NA
"2019",2,2005,3,10,0,NA,2,69,12,1,3,1,2,1,1,37,1,1,NA,5262,1,4172179,12527,4.1,0.93485445,NA
"2020",2,2005,2,NA,9,7,3,43,15,1,4,1,2,1,1,63,0,1,NA,6133,1,4172179,12527,4.1,0.93485445,NA
"2021",2,2005,5,3,10,3,1,58,NA,1,5,1,2,1,1,48,0,1,1,1221,1,4172179,12527,4.1,0.93485445,NA
"2022",2,2005,5,NA,10,0,3,68,9,6,3,1,1,1,0,38,0,0,NA,4196,1,4172179,12527,4.1,0.93485445,NA
"2023",2,2005,5,NA,10,0,2,43,6,1,NA,1,1,1,0,63,0,1,0,270,1,4172179,12527,4.1,0.93485445,NA
"2024",2,2005,3,10,6,5,2,61,3,1,10,1,1,1,0,45,1,1,NA,2819,1,4172179,12527,4.1,0.93485445,NA
"2025",2,2005,5,NA,0,NA,2,49,10,1,4,1,1,1,0,57,1,1,NA,3549,1,4172179,12527,4.1,0.93485445,NA
"2026",2,2005,4,NA,5,2,3,52,NA,1,2,1,1,1,0,54,0,1,NA,2457,1,4172179,12527,4.1,0.93485445,NA
"2027",2,2005,5,1,10,2,3,78,2,6,NA,1,2,1,1,28,0,0,0,721,1,4172179,12527,4.1,0.93485445,NA
"2028",2,2005,2,1,10,7,3,76,2,2,7,1,2,1,1,30,0,0,0,4446,1,4172179,12527,4.1,0.93485445,NA
"2029",2,2005,5,NA,10,6,3,51,2,1,7,1,2,1,1,55,0,1,NA,3987,1,4172179,12527,4.1,0.93485445,NA
"2030",2,2005,4,NA,7,NA,NA,79,2,1,10,1,2,1,1,27,1,1,NA,1154,1,4172179,12527,4.1,0.93485445,NA
"2031",2,2005,4,1,5,8,2,44,9,2,4,1,2,1,1,62,1,0,0,6373,1,4172179,12527,4.1,0.93485445,NA
"2032",2,2005,5,1,10,9,3,47,NA,1,6,1,1,1,0,59,0,1,0,7322,1,4172179,12527,4.1,0.93485445,NA
"2033",2,2005,5,NA,0,NA,NA,81,12,2,3,1,2,1,1,25,1,0,NA,725,1,4172179,12527,4.1,0.93485445,NA
"2034",2,2005,3,7,9,6,2,55,2,1,2,1,2,1,1,51,0,1,0,6055,1,4172179,12527,4.1,0.93485445,NA
"2035",2,2005,5,3,8,1,2,81,1,2,5,1,1,1,0,25,0,0,0,6715,1,4172179,12527,4.1,0.93485445,NA
"2036",2,2005,5,3,10,5,3,46,7,5,2,1,2,1,1,60,0,0,0,6230,1,4172179,12527,4.1,0.93485445,NA
"2037",2,2005,1,2,10,6,3,47,2,1,10,1,1,1,0,59,0,1,1,4287,1,4172179,12527,4.1,0.93485445,NA
"2038",2,2005,5,3,10,2,2,47,7,1,5,1,1,1,0,59,0,1,0,7689,1,4172179,12527,4.1,0.93485445,NA
"2039",2,2005,3,2,10,7,4,49,13,1,3,1,1,1,0,57,0,1,0,3064,1,4172179,12527,4.1,0.93485445,NA
"2040",2,2005,3,NA,4,5,NA,51,15,4,2,4,2,0,1,55,1,0,NA,6220,1,4172179,12527,4.1,0.93485445,NA
"2041",2,2005,3,1,9,7,3,69,2,2,8,1,1,1,0,37,0,0,1,5969,1,4172179,12527,4.1,0.93485445,NA
"2042",2,2005,5,2,3,0,1,44,2,5,5,1,2,1,1,62,0,0,0,962,1,4172179,12527,4.1,0.93485445,NA
"2043",2,2005,3,NA,8,1,2,57,NA,4,2,1,2,1,1,49,0,0,NA,6754,1,4172179,12527,4.1,0.93485445,NA
"2044",2,2005,5,NA,10,0,2,37,2,1,5,1,1,1,0,69,0,1,NA,2745,1,4172179,12527,4.1,0.93485445,NA
"2045",2,2005,5,NA,10,0,1,74,6,2,5,1,2,1,1,32,0,0,NA,4273,1,4172179,12527,4.1,0.93485445,NA
"2046",2,2005,3,1,10,10,4,50,3,4,5,1,2,1,1,56,0,0,0,2975,1,4172179,12527,4.1,0.93485445,NA
"2047",2,2005,4,3,10,7,4,30,9,1,6,1,1,1,0,76,0,1,0,525,1,4172179,12527,4.1,0.93485445,NA
"2048",2,2005,5,NA,9,0,1,61,10,1,8,1,1,1,0,45,0,1,NA,1386,1,4172179,12527,4.1,0.93485445,NA
"2049",2,2005,5,NA,7,3,2,58,7,4,8,1,2,1,1,48,1,0,NA,6487,1,4172179,12527,4.1,0.93485445,NA
"2050",2,2005,3,1,10,8,3,50,NA,1,4,1,1,1,0,56,1,1,1,7499,1,4172179,12527,4.1,0.93485445,NA
"2051",2,2005,4,NA,8,7,3,63,14,6,1,1,2,1,1,43,0,0,NA,1311,1,4172179,12527,4.1,0.93485445,NA
"2052",2,2005,4,10,2,2,4,64,10,1,3,1,1,1,0,42,0,1,0,4045,1,4172179,12527,4.1,0.93485445,NA
"2053",2,2005,5,NA,10,2,3,43,18,1,3,1,2,1,1,63,0,1,NA,4654,1,4172179,12527,4.1,0.93485445,NA
"2054",2,2005,4,10,7,5,2,79,9,2,4,1,2,1,1,27,1,0,0,7356,1,4172179,12527,4.1,0.93485445,NA
"2055",2,2005,5,2,6,0,2,72,13,2,3,1,2,1,1,34,1,0,0,3099,1,4172179,12527,4.1,0.93485445,NA
"2056",2,2005,4,NA,10,1,3,83,2,6,NA,1,2,1,1,23,0,0,NA,4391,1,4172179,12527,4.1,0.93485445,NA
"2057",2,2005,5,NA,0,0,4,64,6,1,4,2,2,0,1,42,0,1,NA,6740,1,4172179,12527,4.1,0.93485445,NA
"2058",2,2005,5,2,10,0,2,57,18,1,9,5,1,0,0,49,0,1,0,2348,1,4172179,12527,4.1,0.93485445,NA
"2059",2,2005,5,2,10,0,1,52,4,1,7,1,1,1,0,54,0,1,0,3114,1,4172179,12527,4.1,0.93485445,NA
"2060",2,2005,5,3,10,0,4,46,NA,1,NA,1,1,1,0,60,0,1,0,982,1,4172179,12527,4.1,0.93485445,NA
"2061",2,2005,2,NA,0,7,NA,82,2,6,9,1,1,1,0,24,1,0,NA,6581,1,4172179,12527,4.1,0.93485445,NA
"2062",2,2005,2,NA,10,1,2,76,1,6,NA,1,1,1,0,30,0,0,NA,3183,1,4172179,12527,4.1,0.93485445,NA
"2063",2,2005,4,2,8,4,3,69,7,1,5,1,2,1,1,37,1,1,0,1399,1,4172179,12527,4.1,0.93485445,NA
"2064",2,2005,4,NA,9,7,NA,85,NA,6,NA,1,1,1,0,21,0,0,NA,2009,1,4172179,12527,4.1,0.93485445,NA
"2065",2,2005,5,1,10,0,5,46,18,4,7,1,2,1,1,60,0,0,0,6623,1,4172179,12527,4.1,0.93485445,NA
"2066",2,2005,5,3,10,6,1,50,2,1,13,1,1,1,0,56,0,1,1,4763,1,4172179,12527,4.1,0.93485445,NA
"2067",2,2005,5,NA,10,1,2,82,1,6,8,1,1,1,0,24,0,0,NA,1164,1,4172179,12527,4.1,0.93485445,NA
"2068",2,2005,2,1,10,8,2,44,18,4,7,1,1,1,0,62,0,0,1,234,1,4172179,12527,4.1,0.93485445,NA
"2069",2,2005,3,NA,10,NA,NA,85,7,2,6,1,2,1,1,21,0,0,NA,4643,1,4172179,12527,4.1,0.93485445,NA
"2070",2,2005,5,2,10,0,1,70,4,4,3,1,2,1,1,36,0,0,1,5862,1,4172179,12527,4.1,0.93485445,NA
"2071",2,2005,2,1,10,10,3,61,18,6,4,1,1,1,0,45,0,0,0,264,1,4172179,12527,4.1,0.93485445,NA
"2072",2,2005,4,NA,10,5,3,83,7,6,NA,1,2,1,1,23,0,0,NA,6012,1,4172179,12527,4.1,0.93485445,NA
"2073",2,2005,5,10,8,0,1,83,6,2,6,1,2,1,1,23,1,0,NA,6458,1,4172179,12527,4.1,0.93485445,NA
"2074",2,2005,4,1,10,6,4,77,2,6,5,1,2,1,1,29,0,0,1,2991,1,4172179,12527,4.1,0.93485445,NA
"2075",2,2005,5,1,10,5,4,77,10,6,3,1,1,1,0,29,0,0,0,6026,1,4172179,12527,4.1,0.93485445,NA
"2076",2,2005,4,NA,10,2,2,41,6,1,3,1,1,1,0,65,0,1,NA,5298,1,4172179,12527,4.1,0.93485445,NA
"2077",2,2005,3,3,10,5,2,38,14,5,2,1,2,1,1,68,0,0,0,3964,1,4172179,12527,4.1,0.93485445,NA
"2078",2,2005,4,2,10,1,3,68,NA,6,4,1,1,1,0,38,0,0,1,1050,1,4172179,12527,4.1,0.93485445,NA
"2079",2,2005,2,NA,10,5,2,60,10,4,6,1,1,1,0,46,0,0,NA,7731,1,4172179,12527,4.1,0.93485445,NA
"2080",2,2005,2,NA,10,6,3,51,2,1,3,1,2,1,1,55,0,1,NA,2377,1,4172179,12527,4.1,0.93485445,NA
"2081",2,2005,5,NA,10,0,2,58,4,1,10,1,1,1,0,48,0,1,NA,7670,1,4172179,12527,4.1,0.93485445,NA
"2082",2,2005,4,NA,8,7,3,62,NA,1,6,1,2,1,1,44,0,1,NA,4591,1,4172179,12527,4.1,0.93485445,NA
"2083",2,2005,1,NA,9,9,3,70,12,6,2,1,2,1,1,36,0,0,NA,4067,1,4172179,12527,4.1,0.93485445,NA
"2084",2,2005,3,10,2,5,NA,80,1,2,2,1,2,1,1,26,1,0,NA,5701,1,4172179,12527,4.1,0.93485445,NA
"2085",2,2005,4,1,5,7,3,83,1,2,5,1,2,1,1,23,0,0,0,5780,1,4172179,12527,4.1,0.93485445,NA
"2086",2,2005,5,NA,10,6,3,77,6,1,8,1,1,1,0,29,0,1,NA,558,1,4172179,12527,4.1,0.93485445,NA
"2087",2,2005,4,3,9,6,4,72,2,1,6,1,1,1,0,34,0,1,0,293,1,4172179,12527,4.1,0.93485445,NA
"2088",2,2005,5,NA,10,0,3,37,10,4,2,1,2,1,1,69,0,0,NA,2643,1,4172179,12527,4.1,0.93485445,NA
"2089",2,2005,5,NA,10,0,1,65,10,6,3,1,2,1,1,41,0,0,NA,1913,1,4172179,12527,4.1,0.93485445,NA
"2090",2,2005,4,NA,10,6,3,45,10,4,3,1,2,1,1,61,0,0,NA,3005,1,4172179,12527,4.1,0.93485445,NA
"2091",2,2005,3,NA,10,0,2,46,13,2,8,1,2,1,1,60,0,0,NA,1954,1,4172179,12527,4.1,0.93485445,NA
"2092",2,2005,2,NA,10,6,3,55,4,1,7,1,2,1,1,51,0,1,NA,219,1,4172179,12527,4.1,0.93485445,NA
"2093",2,2005,5,NA,9,0,1,72,6,6,NA,1,2,1,1,34,1,0,NA,3239,1,4172179,12527,4.1,0.93485445,NA
"2094",2,2005,2,3,10,7,4,48,1,1,10,1,1,1,0,58,0,1,0,1242,1,4172179,12527,4.1,0.93485445,NA
"2095",2,2005,5,2,10,0,2,54,13,1,10,1,2,1,1,52,1,1,0,5373,1,4172179,12527,4.1,0.93485445,NA
"2096",2,2005,4,NA,7,0,3,49,10,1,3,1,2,1,1,57,0,1,NA,4441,1,4172179,12527,4.1,0.93485445,NA
"2097",2,2005,5,10,10,0,2,53,1,1,11,1,2,1,1,53,0,1,NA,5483,1,4172179,12527,4.1,0.93485445,NA
"2098",2,2005,4,3,0,5,NA,83,2,6,NA,1,2,1,1,23,0,0,0,4833,1,4172179,12527,4.1,0.93485445,NA
"2099",2,2005,4,1,10,0,1,36,12,1,3,1,2,1,1,70,0,1,0,7386,1,4172179,12527,4.1,0.93485445,NA
"2100",2,2005,2,NA,0,4,4,59,16,1,4,1,1,1,0,47,1,1,NA,6982,1,4172179,12527,4.1,0.93485445,NA
"2101",2,2005,5,NA,10,2,1,44,9,5,3,1,2,1,1,62,0,0,NA,3583,1,4172179,12527,4.1,0.93485445,NA
"2102",2,2005,4,2,7,4,2,59,14,6,6,1,1,1,0,47,1,0,0,1761,1,4172179,12527,4.1,0.93485445,NA
"2103",2,2005,5,NA,10,0,2,40,3,1,2,1,1,1,0,66,0,1,NA,3873,1,4172179,12527,4.1,0.93485445,NA
"2104",2,2005,2,NA,10,8,3,49,NA,1,5,1,2,1,1,57,0,1,NA,6059,1,4172179,12527,4.1,0.93485445,NA
"2105",2,2005,4,NA,8,0,3,48,NA,4,4,1,1,1,0,58,0,0,NA,1198,1,4172179,12527,4.1,0.93485445,NA
